drug_id,trade_name,scientific_name,price,package,supplier,available,last_updated
4807,STIVARGA 40 MG 84 tab,REGORAFENIB,10629,84 FILM COATED TAB,CEZAR,yes,2026-01-29
1212,MINIRIN MELT 120MCG 30TAB,DESMOPRESSIN ACETATE,141,30 TABLETS),CEZAR,yes,2026-01-29
1210,MINIRIN 0.1MG,DESMOPRESSIN ACETATE,98,30 tab,CEZAR,yes,2026-01-29
1211,MINIRIN 0.2MG,DESMOPRESSIN ACETATE,145,(30 TABLETS),CEZAR,yes,2026-01-29
1253,Ulceron 40 mg,PANTOPRAZOLE AS SODIUM,22,1 Vial,CEZAR,yes,2026-01-29
1232,YASMIN 1X21 TAB,DROSPIRENONE 3mg + ETHINYLESTRADIOL 0.03mg,30,21 Tab,CEZAR,yes,2026-01-29
3554,"MEGAXIN IV 400MG/250ML,(250ML) SOL FOR INF",moxifloxacin,125,1 vial,CEZAR,yes,2026-01-29
1229,MELIANE  TAB,ETHINYLESTRADIOL 0.02mg + GESTODENE 0.075mg,23,21 Tab,CEZAR,yes,2026-01-29
1228,MEGAXIN TAB 400 MG,MOXIFLOXACIN,38,5 Tab,CEZAR,yes,2026-01-29
5361,KERENDIA 10 MG 28 FCT,FINERENONE,253,28 FCT,CEZAR,yes,2026-01-29
5360,KERENDIA 20 MG 28 FCT,FINERENONE,253,28 FCT,CEZAR,yes,2026-01-29
1225,GYNERA TAB,ETHINYLESTRADIOL 0.03mg + GESTODENE 0.075mg,22,1X21 Tab,CEZAR,yes,2026-01-29
1216,PENTASA ENEMA 7X1OOML,MESALAZINE,117,7*100 ML,CEZAR,yes,2026-01-29
1221,PENTASA 1G 28 SUPP,MESALAZINE,235,(28 SUPP),CEZAR,yes,2026-01-29
3875,PENTASA S.R GRANULES 4GR,Mesalazine,340,30 sach.*4 gm,CEZAR,yes,2026-01-29
1217,PENTASA SLOW RELEASE GRANULES 1GX100SACH,MESALAZINE,290,(100 SACHETS),CEZAR,yes,2026-01-29
1223,PENTASA 500MG 100 SRTAB,MESALAZINE,146,(100 TABLETS),CEZAR,yes,2026-01-29
1219,PENTASA Slow  Release TAB 1 Gm,MESALAZINE,166,60 tabs,CEZAR,yes,2026-01-29
3476,GLYPRESSIN 1MG/5ML 5VIAL,Terlipressin Acetate,447,5 vial,CEZAR,yes,2026-01-29
4021,EYLEA 40 mg/ml Vial,Aflibercept,2876,1 vial,CEZAR,yes,2026-01-29
4895,EYLEA 40MG/ML SOLUTION FOR INJECTION IN PFS,Aflibercept,2876,1 pre-filled syringe,CEZAR,yes,2026-01-29
1207,ENDOMETRIN 100MG 30 VAG.TAB,PROGESTERONE 100MG,219,30 TABS,CEZAR,yes,2026-01-29
4589,Esoprim S.K. 20mg,esomeprazole as sodium,28,28 cap,CEZAR,yes,2026-01-29
4588,Esoprim S.K. 40mg,esomeprazole as sodium,42,28 cap,CEZAR,yes,2026-01-29
5116,Decapeptyl Depot 11.25 mg INJ,Triptorelin as embonate,1264,1 VIAL Powder & 1 AMPOULE 2ML SOLVENT,CEZAR,yes,2026-01-29
3555,DECAPEPTYL DEPOT 22.5 MG VIAL,Triptorelin as Embonate,2238,1 vial,CEZAR,yes,2026-01-29
1206,DECAPEPTYL 0.1MG 7AMP,TRIPTORELIN ACETATE,137,(7 AMP),CEZAR,yes,2026-01-29
4199,DECAPEPTYL DEPOT 3.75MG/2ML VIAL+SOLV,Triptorelin embonate 3.75,457,vial,CEZAR,yes,2026-01-29
3553,CORTIMENT 9MG 30 P.R.TAB,Budesonide,441,30 Tab,CEZAR,yes,2026-01-29
3616,SMOFLIPID 200mg/ml - emulsion for infusion,"fish oil,olive oil , soya oil , triglycerides , medium chain .",60,1 BAG OF 100 ML,Alrazi Drug Store,yes,2026-01-28
5755,VOLUVEN 6% SOL.FOR INFUSION - 20 BAG,Polyhydroxy ethyl starch 60gm + sodium chloride 9gm/l,740,20 bag*500 ml,Alrazi Drug Store,yes,2026-01-28
3646,SMOFKABIVEN PERIPHERAL,"Several amino acids , lipids, and minerals",350,I BAG OF 1904 ML,Alrazi Drug Store,yes,2026-01-28
5633,GASTREX 20 MG - 30 TAB <span class='flash'> new </span>,FAMOTIDINE,24,30 TAB,BPC,yes,2026-01-28
5433,OXYPAR 5mg - 20 TAB <span class='flash'> new </span>,5 MG OXYCODONE & 325 MG PARACETAMOL,56,20 TAB,BPC,yes,2026-01-28
5837,PANTOPRAZOLE KALCEKS 40 MG - 10 VIAL<span class='flash'> new </span>,PANTOPRAZOLE,126,10 VIAL,Medimarket Drug Store,yes,2026-01-28
697,FERRIPEL-3 SYR/110ML,Ferrous as Iron III hydroxide polymatose complex,45,110 ML,Syam Drug Store,yes,2026-01-27
698,FERRIPEL-3 TIPTIPOT/15ML,Ferrous as Iron III hydroxide polymatose complex,37,15 ML,Syam Drug Store,yes,2026-01-27
817,SIMICOL DROPS 30ML,Simethicone,30,BOTTLE,Syam Drug Store,yes,2026-01-27
827,TONIGHT 25MG TABS/10,Doxylamine Succinate,35,BOX,Syam Drug Store,yes,2026-01-27
5581,Veltassa 8.4 sachet  30 sachets<span class='flash'> new </span>,PATIROMER AS SORBITEX CALCIUM,965,box of 30 sachet,Syam Drug Store,yes,2026-01-27
5582,Veltassa 16.8 sachet  30 sachets<span class='flash'> new </span>,PATIROMER AS SORBITEX CALCIUM,1086,30 SACHETS,Syam Drug Store,yes,2026-01-27
832,URSOLIT TABS /100mg,Ursodeoxycholic acid 100mg,166,60 tabs,Syam Drug Store,yes,2026-01-27
808,RETAVIT CR. 0.025% 20GR,Tretinoin,42,20 GM,Syam Drug Store,yes,2026-01-27
809,RETAVIT CR. 0.05% 20GR,Tretinoin,23,20 GM,Syam Drug Store,yes,2026-01-27
810,RETAVIT GEL 0.025% 20GR,Tretinoin,53,20 GM,Syam Drug Store,yes,2026-01-27
811,RETAVIT GEL 0.05% 20 GR,Tretinoin,45,20 GM,Syam Drug Store,yes,2026-01-27
3533,REMOTIV 500 mg Tab,Hyperici herba Extract,122,30 Tab,Syam Drug Store,yes,2026-01-27
793,PYRIDOSTIGMINE 60 MG 30 TABS,Pyridostigmine Bromide,32,30 TAB,Syam Drug Store,yes,2026-01-27
791,PROTHIAZINE SYR 110 ML,Promethazine HCL,21,110 ML,Syam Drug Store,yes,2026-01-27
789,PROTHIAZINE EXP. SYR 110ML,Promethazine HCL,33,110 ML,Syam Drug Store,yes,2026-01-27
786,PRAMIN 2ML AMPS /50,Metoclopramide HCL,113,50 AMP,Syam Drug Store,yes,2026-01-27
4509,SODIUM CHLORIDE S.A.L.F. 0.9%  30 BOTTLE 100 ML,Sodium chloride 9 mg,192,30 BOTTLE100 ML,NOBEL STORE,yes,2026-01-27
4210,DOPAMINE HYDROCHLORIDE S.A.L.F. 200 MG/5 ML 5 AMP,DOPAMINE HYDROCHLORIDE 40mg/ml,135,5 amp/box,NOBEL STORE,yes,2026-01-27
763,NOVIMOL TIPTIPOT 15 ML,Paracetamol,23,15 ML,Syam Drug Store,yes,2026-01-27
762,NOTENSYL TABS 10 MG  /20 TAB,Dicyclomide HCL,34,20 TAB,Syam Drug Store,yes,2026-01-27
757,NIFEDILONG 30 MG TAB 30 TAB,Nifedipine,33,30 TAB,Syam Drug Store,yes,2026-01-27
758,NIFEDILONG 60 mg 30 TAB,Nifedipine,57,30 TAB,Syam Drug Store,yes,2026-01-27
756,MUCOLIT TIPTIPOT 15 ML,Carbocisteine,23,15 ML,Syam Drug Store,yes,2026-01-27
749,MONUROL 3 GR SACHET /1,Fosfomycin as Trometrol,21,1 SACHET,Syam Drug Store,yes,2026-01-27
745,MODAL 50MG CAPS/30,Sulpiride,20,30 CAP,Syam Drug Store,yes,2026-01-27
743,MINOCYCLINE 100MG CAPS/10,Minocycline,20,10 CAP,Syam Drug Store,yes,2026-01-27
744,MINOCYCLINE 50MG CAPS/30,Minocycline,43,30 CAP,Syam Drug Store,yes,2026-01-27
3925,MIDOLAM 50 MG/10 ML,Midazolam,73,5 amp.,Syam Drug Store,yes,2026-01-27
3926,MIDOLAM 15 MG /3 ML,Midazolam,22,5 amp.,Syam Drug Store,yes,2026-01-27
742,MIDOLAM 5MG/ML AMP /5 AMP,Midazolam,16,5 AMP,Syam Drug Store,yes,2026-01-27
738,MESULID 100MG CAPLETS/ 30 CAPLETS,Nimsulide,16,30 CAPLETS,Syam Drug Store,yes,2026-01-27
730,LORATADIM 10 MG 10 TAB,Loratidine,20,10 TAB,Syam Drug Store,yes,2026-01-27
687,ESRACAIN JELLY 2% 30 GM,Lidocaine,24,30 GM,Syam Drug Store,yes,2026-01-27
5843,Nurofen for children suppositories 125mg,Ibuprofen 125 mg,25,10 Supp,MSS,yes,2026-01-27
5844,Nurofen for children suppositories 60mg,Ibuprofen 60 mg,20,10 Supp,MSS,yes,2026-01-27
708,GAZIM X-TABS. /30,Simethicone,38,30 TAB,Syam Drug Store,yes,2026-01-27
700,FLUCANOL 150MG CAPS/1,Fluconazole,20,1 CAP,Syam Drug Store,yes,2026-01-27
686,ESRACAIN CREAM 5% 20 GM,Lidocaine,24,20 GM,Syam Drug Store,yes,2026-01-27
677,DEPALEPT SYRUP /110ML,Valproic acid as sodium,32,110 ML,Syam Drug Store,yes,2026-01-27
3725,DEPALEPT 500 MG TAB 40 TAB,Valporate Sodium,36,40 TAB,Syam Drug Store,yes,2026-01-27
676,DEPALEPT ORAL SOL. /50ML,Valproic acid as sodium,25,50 ML,Syam Drug Store,yes,2026-01-27
5717,REBIF 22MCG/0.5ML - 4 CART.(1.5ML),Interferon beta 1a 66 mcg,2584,4 cartridge of 1.5ml/box,Grand Pharm,yes,2026-01-26
2318,REBIF 22MCG - 4 SYR,Interferon beta 1a 22mcg,861,4 SYR,Grand Pharm,yes,2026-01-26
2321,Rebif 44MCG - 4 SYR,Interferon beta 1a 44mcg,1095,4 SYR,Grand Pharm,yes,2026-01-26
5718,REBIF 44MCG/0.5ML - 4 CART.(1.5ML),Interferon beta 1a 132 mcg,3286,4 cartridge of 1.5ml/box,Grand Pharm,yes,2026-01-26
3984,REBIF 22 MCG - 12 PFP,Interferon beta 1a 22mcg,2584,12 PFP,Grand Pharm,yes,2026-01-26
3983,REBIF 44MCG -  12 PFP,Interferon beta 1a 44mcg,3286,12 PFP,Grand Pharm,yes,2026-01-26
2258,Co-Diovan 80/12.5  (film-coated) Tab.,VALSARTAN (80mg)HYDROCHLOROTHIAZIDE (12.5mg),27,28 Tab.,MASROUJI CO.,yes,2026-01-26
4294,Xolair 150 mg pre-filled syringe,Omalizumab 150mg,1817,1 pre-filled syringe,MASROUJI CO.,yes,2026-01-26
4293,Xolair 75mg pre-filled syringe,Omalizumab 75mg,909,1 pre-filled syringe,MASROUJI CO.,yes,2026-01-26
3636,VIGAMOX OPHT SOL 5ML,MOXIFLOXACIN AS HYDROCHLORIDE 0.5%,45,DROPS,MASROUJI CO.,yes,2026-01-26
3637,TRAVATAN 0.004% OPHTH SOL 2.5ML,TRAVOPROST 0.004% W/V,39,DROPS,MASROUJI CO.,yes,2026-01-26
5082,SCEMBLIX‎ ‎ ‎20 ‎MG‎ 60 FILM COATED TAB,ASCIMINIB,20302,60 FILM COATED TAB,MASROUJI CO.,yes,2026-01-26
5081,SCEMBLIX‎ ‎ ‎40‎MG‎ 60 FILM COATED TAB,ASCIMINIB,21106,60 FILM COATED TAB,MASROUJI CO.,yes,2026-01-26
4186,PIQRAY film coated tablets 150mg + 150mg,Alpelisib,17444,56 TAB,MASROUJI CO.,yes,2026-01-26
3569,NEVANAC OPHTH. SUSP. 0.1%,NEPAFENAC,78,5 ML,MASROUJI CO.,yes,2026-01-26
3606,KISQALI 200 MG 63 FC TABLETS,Ribociclib,10331,63 Tab,MASROUJI CO.,yes,2026-01-26
4137,JAKAVI 15 MG 56 TAB,Ruxolitinib,13592,56 Tab,MASROUJI CO.,yes,2026-01-26
4138,JAKAVI 20 MG 56 TAB,Ruxolitinib,13592,56 Tab,MASROUJI CO.,yes,2026-01-26
4136,JAKAVI 5 MG 56 TAB,Ruxolitinib,6849,56 Tab,MASROUJI CO.,yes,2026-01-26
4591,Exjade 250,Deferasirox 250mg,1903,28 dispersible tab,MASROUJI CO.,yes,2026-01-26
4592,Exjade 500,Deferasirox 500mg,3418,28 dispersible tab,MASROUJI CO.,yes,2026-01-26
2269,Eucreas FCT 50mg /1000 mg,METFORMIN HYDROCHLORIDE (1000mg)VILDAGLIPTIN (50mg),76,60tab,MASROUJI CO.,yes,2026-01-26
2271,Eucreas FCT 50mg /850mg,METFORMIN HYDROCHLORIDE (850mg)VILDAGLIPTIN (50mg),76,60tab,MASROUJI CO.,yes,2026-01-26
2265,Entresto 100 mg 28 Tab,Sacubitril (48.6mg ) +  Valsartan (51.4 mg ) as sodium salt complex,268,28 tab,MASROUJI CO.,yes,2026-01-26
2266,Entresto 100 mg Tab,Sacubitril (48.6mg ) +  Valsartan (51.4 mg ) as sodium salt complex,516,56 tab,MASROUJI CO.,yes,2026-01-26
2267,Entresto200 mg Tab,Sacubitril (97.2 mg ) +  Valsartan (102.8 mg ) as sodium salt complex,516,56 tab,MASROUJI CO.,yes,2026-01-26
2268,ENTRESTO50 MG TAB,Sacubitril (24.3 mg ) +  Valsartan (25.7 mg ) as sodium salt complex,275,28 tab,MASROUJI CO.,yes,2026-01-26
3634,Duotrav 2.5ml ophthalmic solution,Timolol as maleate +travoprost  5mg/ml +40 mcg/ml,36,DROPS,MASROUJI CO.,yes,2026-01-26
2263,Diovan 160 mg Cap,VALSARTAN,40,28 tab.,MASROUJI CO.,yes,2026-01-26
2264,Diovan 80 mg  Tab,VALSARTAN,28,28 tab.,MASROUJI CO.,yes,2026-01-26
3572,COSENTYX 150 mg / ml ( PEN),Secukinumab,4828,2 PEN,MASROUJI CO.,yes,2026-01-26
668,CLONNIRIT 25MCG TABS./30,Clonidine HCL,20,30 TAB,Syam Drug Store,yes,2026-01-25
667,CLINDAMYCIN INJ 150mg/ml 5 AMP 4ML,CLINDAMYCIN AS PHOSPHATE,96,5 AMP,Syam Drug Store,yes,2026-01-25
653,AMIOCARD 200MG/ 30TABS,Amiodarone HCL,26,30 TAB,Syam Drug Store,yes,2026-01-25
650,ALPRALID 0.25MG TABS/30,Alprazolam,10,30 TAB,Syam Drug Store,yes,2026-01-25
651,ALPRALID 1 MG TABS/30,Alprazolam,22,30 TAB,Syam Drug Store,yes,2026-01-25
652,ALPRALID O. 5MG TABS /30,Alprazolam,15,30 TAB,Syam Drug Store,yes,2026-01-25
3579,CILOXAN EYE DROPS,Ciprofloxacin HCl,21,5ML,MASROUJI CO.,yes,2026-01-25
643,ADIZEM 120MG CAPS/30,Diltiazim HCL,29,30 CAP,Syam Drug Store,yes,2026-01-25
644,ADIZEM 180MG CAPS/30,Diltiazim HCL,37,30 CAP,Syam Drug Store,yes,2026-01-25
3461,CERTICAN 0.25 MG,EVEROLIMUS,390,60Tab,MASROUJI CO.,yes,2026-01-25
645,ADIZEM 240MG CAPS/30,Diltiazim HCL,46,30 CAP,Syam Drug Store,yes,2026-01-25
638,ACYCLO - V 200 mg 30 TAB,Aciclovir,42,30 TAB,Syam Drug Store,yes,2026-01-25
641,ADAFERIN CREAM 0.1% 30 gm,Adapalene,39,30 GM,Syam Drug Store,yes,2026-01-25
639,ACYCLO - V 400 mg 30 TAB,Aciclovir,36,30 TAB,Syam Drug Store,yes,2026-01-25
3517,Cataflam 50mg,DICLOFENAC AS POTASSIUM,26,20 Tab,MASROUJI CO.,yes,2026-01-25
4014,AFINITOR 10 MG,Everolimus,5072,30 TAB,MASROUJI CO.,yes,2026-01-25
4013,AFINITOR 5 MG,Everolimus,3865,30 TAB,MASROUJI CO.,yes,2026-01-25
4762,ONDANSETRON KALCEKS 8 MG/4ML,ONDANSETRON,214,10 AMP,Medimarket Drug Store,yes,2026-01-25
5553,MICRO-KALIUM 600MG/CAP 50 CAP,POTASSIUM CHLORIDE,36,50 CAP,Medimarket Drug Store,yes,2026-01-25
4274,CIPROFLOXACIN I.V  2 MG/ML 100 ML 50 BAGS,ciprofloxacin,2000,50 bag of 100ml,Medimarket Drug Store,yes,2026-01-25
4755,dexamethasone kalceks 4mg/1ml AMP,dexamethasone phosphate 4mg/1ml,36,10 AMP,Medimarket Drug Store,yes,2026-01-25
3675,Atracurium Kalceks 50mg,atracurium besylate,73,5 amp,Medimarket Drug Store,yes,2026-01-25
4211,MEMANTINE 10MG TAB GRINDEKS,memantine 10mg,64,30 tab,Medimarket Drug Store,yes,2026-01-25
3670,MAVENCLAD 10MG - 1 TAB,CLADRIBINE 10MG,7422,1 TAB,Grand Pharm,yes,2026-01-25
897,ULTIBTO BREEZHALER - 30CAPS,"GLYCOPYRRONIUM AS BROMIDE , INDACATEROL AS MALEATE",177,30 CAPS,Grand Pharm,yes,2026-01-25
4295,VPRIV 400,velaglucerase alfa 400 unit/vial,6032,1 VIAL,Grand Pharm,yes,2026-01-25
2319,REBIF 22MCG -  12 SYRINGES,INTERFERON BETA 1A,2584,12 SYRINGES,Grand Pharm,yes,2026-01-25
2320,REBIF 44MCG - 12 SYR,Interferon beta 1a 44mcg,3286,12 SYR,Grand Pharm,yes,2026-01-25
4204,MAYZENT 0.25MG -120 FCT,SIPONIMOD 0.25MG,9134,120 FCT,Grand Pharm,yes,2026-01-25
4202,MAYZENT 2MG - 28 FCT,SIPONIMOD 2MG,5958,28 FCT,Grand Pharm,yes,2026-01-25
4203,MAYZENT 0.25MG - 12 FCT,SIPONIMOD 0.25MG,976,12 FILM COATED TABLET,Grand Pharm,yes,2026-01-25
3355,TUMS ULTRA ASSORTED BERRIES 160 TABLETS,Calcium Carbonate 1000 mg,79,160 tab,GSK,yes,2026-01-25
4226,KETOROLAC TROMETAMOL ROMPHARM 30MG/ML*10 AMP,KETOROLAC TROMETAMOL,44,10 AMP,AL- NASR DRUG STORE,yes,2026-01-25
5698,CANDEPLUS 16/12.5 - 30 TAB<span class='flash'> new </span>,Candesartan Cilexetil & Hydrochlorothiazide,37,30 TAB,Jepharm Co.,yes,2026-01-25
5619,EFASTON 10MG - 20 TAB<span class='flash'> new </span>,Dydrogesterone,30,20 TAB,BPC,yes,2026-01-25
5790,TIRACET 500MG - 30 TAB<span class='flash'> new </span>,Levetiracetam 500mg,65,30 TAB,BPC,yes,2026-01-25
886,GILENYA 0.5MG - 28CAP,FINGOLIMOD HYDROCHLORIDE 0.5MG,8829,28 CAP,Grand Pharm,yes,2026-01-22
4609,EUTHYROX 25 MCG - 100TAB,LEVOTHYROXINE AS SODIUM 25MCG,21,100 TAB,Grand Pharm,yes,2026-01-22
1267,EUTHYROX 100MCG - 100 TAB,LEVOTHYROXINE AS SODIUM 100MCG,31,100 TAB,Grand Pharm,yes,2026-01-22
885,EUTHYROX 50MCG - 100TAB,LEVOTHYROXINE AS SODIUM 50MCG,24,100 TAB,Grand Pharm,yes,2026-01-22
4044,ERBITUX 5MG/ML - 20ML VIAL,Cetuximab 5 mg/ml,811,20ML VIAL,Grand Pharm,yes,2026-01-22
3872,ENTYVIO 300 MG - 1 VIAL,vedolizumab 300mg,9462,1 VIAL,Grand Pharm,yes,2026-01-22
3686,DEXILANT ‎60‎MG‎ -  28 CAP,dexlansoprazole 60mg,255,28 CAP,Grand Pharm,yes,2026-01-22
3685,DEXILANT‎ ‎30‎MG‎ ‎- 28 CAP,dexlansoprazole 30mg,155,28 CAP,Grand Pharm,yes,2026-01-22
4249,CONTROLOC 20MG - 30TAB,pantoprazole sodium sesquihydrate 20mg,22,30 TAB,Grand Pharm,yes,2026-01-22
4380,CONTROLOC 40MG - 28TAB,PANTOPRAZOLE 40 mg,44,28 TAB,Grand Pharm,yes,2026-01-22
882,CONCOR 10MG - 30TAB,BISOPROLOL FUMARATE 10MG,20,30 TAB,Grand Pharm,yes,2026-01-22
5500,BAVENCIO 20 MG/ML- 1 VIAL,AVELUMAB 20MG,4023,1 VIAL,Grand Pharm,yes,2026-01-22
3873,ADCETRIS 50MG - 1 VIAL,brentuximab vedotin 50mg,13417,1 VIAL,Grand Pharm,yes,2026-01-22
903,AGISTEN ALOVERA,Clotrimazole,29,20 GR,Beit Hanina Drug Store,yes,2026-01-22
927,COLOTAL  135MG - 50 TAB,Mebeverine HCL,44,50 TAB,Beit Hanina Drug Store,yes,2026-01-22
5753,ULTRAVIST 300 200ML,Iopromide 623mg equiv. to 300mg iodine,314,1 BOTTLE,Beit Hanina Drug Store,yes,2026-01-22
950,EDRONAX 4 MG,Reboxetine,139,60 TAB,Beit Hanina Drug Store,yes,2026-01-22
5377,MINESSE 84 FCT,Gestodene 60 mcg+Ethinylestradiol 15 mcg,156,28 FCT,Beit Hanina Drug Store,yes,2026-01-22
1004,SOLU CORTEF 500 MG act_o_vial,Hydrocortisone sodium succinate,67,1 VIAL,Beit Hanina Drug Store,yes,2026-01-22
128,Trican 200mg 7CAPS,FLUCONAZOLE,140,7 caps,Beit Hanina Drug Store,yes,2026-01-22
3731,NERIDERM CREAM,Diflucortolone Valetrate,22,30 gm,Beit Hanina Drug Store,yes,2026-01-22
986,PRIMOLUT-NOR 5 MG 30 TAB,Norethisterone acetate,23,30 TAB,Beit Hanina Drug Store,yes,2026-01-22
544,TAZO-PIP AVENIR 4.5G 1VIAL/50ML,PIPERACILLIN 4G + TAZOBACTAM 0.5G,47,1 VIAL,BEIT AL- DAWAA DRUG STORE,yes,2026-01-21
4472,SODIUM CHLORIDE / VIOSER SOLUTION FOR INFUSION 0.9 % 500 ML 10 PACK,Sodium chloride 0.9% Solution 500ml,90,10 vial/pack,BEIT AL- DAWAA DRUG STORE,yes,2026-01-21
4425,SODIUM CHLORIDE / VIOSER SOLUTION FOR INFUSION 0.9 % 100 ML 10 PACK,sodium chloride  0.9 %  100 ml,64,10 VIAL / PACK,BEIT AL- DAWAA DRUG STORE,yes,2026-01-21
4647,REMIFENTANIL BIOAVENIR 5MG POWDER FOR INJECTION 5 vial,REMIFENTANIL HYDROCHLORIDE,378,5VIAL,BEIT AL- DAWAA DRUG STORE,yes,2026-01-21
4539,METRONIDAZOLE VIOSER 500 MG / 100 ML VIAL,Metronidazole 500 mg,90,10 vial/PACK,BEIT AL- DAWAA DRUG STORE,yes,2026-01-21
3382,ZOVIRAX  400MG  25 tab,acyclovir Tabs 400Mg,30,25 tabs,GSK,yes,2026-01-21
3338,PRIORIX  1 VIAL,Measles-Mumps-Rubella vaccine x 1 vial,66,1 vial,GSK,yes,2026-01-21
4582,MIOZAC 250 mg / 20 ml,Dobutamine 250 mg / 20 ml,27,1 VIAL,BEIT AL- DAWAA DRUG STORE,yes,2026-01-21
5853,Strepsils menthol and Eucalyptus,"Dichlorobenzyl Alcohol 1.2mg , Amylmetacresol 0.6mg, levomenthol 8mg",29,24 lozenges,MSS,yes,2026-01-21
5854,Strepsils honey and lemon 36 lozenges,"Dichlorobenzyl Alcohol 1.2mg , Amylmetacresol 0.6mg",41,36,MSS,yes,2026-01-21
5855,Strepsils orange vitamin C 24 lozenges,"Dichlorobenzyl Alcohol 1.2mg , Amylmetacresol 0.6mg",29,24,MSS,yes,2026-01-21
5856,Strepsils plus,"Dichlorobenzyl Alcohol 1.2mg , Amylmetacresol 0.6mg , Lidocaine 10mg",29,24 lozenges,MSS,yes,2026-01-21
5857,Strepsils strawberry sugar free,"Dichlorobenzyl Alcohol 1.2mg , Amylmetacresol 0.6mg",37,24 lozenges,MSS,yes,2026-01-21
5387,ISOVENIR 5 MG 30 CAP,ISOTRETINON,37,30 CAP,BEIT AL- DAWAA DRUG STORE,yes,2026-01-20
5386,ISOVENIR 10 MG 30 CAP,ISOTRETINON,62,30 CAP,BEIT AL- DAWAA DRUG STORE,yes,2026-01-20
5385,ISOVENIR 20 MG 30 CAP,ISOTRETINON,105,30 CAP,BEIT AL- DAWAA DRUG STORE,yes,2026-01-20
5384,ISOVENIR 40 MG 30 CAP,ISOTRETINON,198,30 CAP,BEIT AL- DAWAA DRUG STORE,yes,2026-01-20
542,Furovenir 250 mg,FUROSEMIDE 250MG,342,50,BEIT AL- DAWAA DRUG STORE,yes,2026-01-20
5236,ENTEAVENIR 0.5 MG TAB. 30 TAB,ENTECAVIR AS MONOHYDRATE 0.5 MG,1274,30 tablet,BEIT AL- DAWAA DRUG STORE,yes,2026-01-20
5237,ENTEAVENIR 1 MG TAB 30 TAB,ENTECAVIR AS MONOHYDRATE 1 MG,1274,30 tab,BEIT AL- DAWAA DRUG STORE,yes,2026-01-20
4257,"DEXAMETHASONE KERN PHARMA 4MG/ML, 3 AMP",DEXAMETHASONE PHOSPHATE (AS SODIUM) 4mg/ml,9,3 amp/box,BEIT AL- DAWAA DRUG STORE,yes,2026-01-20
541,Clavenir 1gm  10vial/box,AMOXICILLIN CLAVULANIC ACID,137,10 vial / box,BEIT AL- DAWAA DRUG STORE,yes,2026-01-20
5761,‎UMAN‎ ‎ALBUMIN‎ ‎I‎.‎V‎ ‎20‎%‎ ‎100‎ML,Human Albumin,315,VIAL OF 100 ML,BEIT AL- DAWAA DRUG STORE,yes,2026-01-20
3891,DALACIN 150MG,CLINDAMYCIN,85,100 CAP,Beit Hanina Drug Store,yes,2026-01-19
87,Ketalar INJ 50mg/1ml  10 ml,KETAMINE AS HYDROCHLORIDE,148,1 vial,Beit Hanina Drug Store,yes,2026-01-19
4289,NOREPINEPHRINE KALCEKS 1MG/ML 10 AMP,Norepinephrine,95,10 amp,Medimarket Drug Store,yes,2026-01-19
77,Fragmin 5000/0.2ml  10AMP,DALTEPARIN SODIUM,197,10 amp,Beit Hanina Drug Store,yes,2026-01-19
3556,ZYVOXID 2 mg/ ML,Linezolid,1776,10 Bag of 300 ml Solution for Infusion,Beit Hanina Drug Store,yes,2026-01-19
5615,STAQUIS 2%  - 60G OINT<span class='flash'> new </span>,CRISABOROLE,261,OINTMENT,Beit Hanina Drug Store,yes,2026-01-19
5614,STAQUIS 2%  - 30G OINT<span class='flash'> new </span>,CRISABOROLE,141,OINTMENT,Beit Hanina Drug Store,yes,2026-01-19
5604,PROSTIN E2 10MG/ML 0.5 ML AMP,DINOPROSTONE,157,1 AMP,Beit Hanina Drug Store,yes,2026-01-19
3921,FENTANYL KALCEKS 0.05MG/ ML (10 ML) -10AMP,Fentanyl citrate 50mcg/ml,47,10 amp,Medimarket Drug Store,yes,2026-01-19
3676,Atracurium Kalceks 25mg,atracurium besylate,48,5 amp,Medimarket Drug Store,yes,2026-01-19
3628,VITAMINE B12 STEROP 1 MG/ML 10 AMP,Cyanocopolamin 1000mcg,39,10 amp,Medimarket Drug Store,yes,2026-01-19
4764,INSTILLAGEL STERILE GEL  11 ML SYRINGE  10 SYRINGES,LIDOCAINE HYDROCHLORIDE 20.9MG/ML CHLORHEXIDINE DIGLUCONATE 0.52MG/ML,123,10 SYRINGE PER BOX,Medimarket Drug Store,yes,2026-01-19
2757,PROSULF 50MG/5ML 10AMP (5ML),Protamine sulphate 1%  amp,455,10 amp,Medimarket Drug Store,yes,2026-01-19
4771,Palonosetron Kalceks 250 micrograms/5ml vial,palonosetron as hydrochloride 250 micrograms/5ml,194,1 vial per box,Medimarket Drug Store,yes,2026-01-19
4273,Rocuronium bromide kalceks 10mg/ml,Rocuronium bromide 10mg/ml,180,10 vials of 5 ml,Medimarket Drug Store,yes,2026-01-19
3763,OXYTOCIN - GRINDEKS 10IU/1 ML 10 AMP,Oxytocin,84,10 amp,Medimarket Drug Store,yes,2026-01-19
4761,MIDAZOLAM KALCEKS 1 MG /ML 5MG AMP.10AMP,MIDAZOLAM AS HYDROCHLORIDE,29,10 AMP,Medimarket Drug Store,yes,2026-01-19
3936,MIDAZOLAM KALCEKS 5 MG/ML  3ML 10 AMP,MIDAZOLAM,43,10 amp,Medimarket Drug Store,yes,2026-01-19
